Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE
1298,combinatoric,LGBMRegressor,0.13610040647166743,0.1143815245324899,0.33053001143451466,0.37956930013082735,0.1915879455219179,0.30423693583674283,[0.59871386 0.59061876 0.59061876 ... 0.45285452 0.4536019  0.4536019 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,B_Biofilm_SubstratumCoverage,0.0,0.0
1298,combinatoric,LGBMRegressor,0.13610040647166743,0.1143815245324899,0.33053001143451466,0.37956930013082735,0.1915879455219179,0.30423693583674283,[0.59871386 0.59061876 0.59061876 ... 0.45285452 0.4536019  0.4536019 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,B_Biofilm_Volume,0.0,0.0
1298,combinatoric,LGBMRegressor,0.13610040647166743,0.1143815245324899,0.33053001143451466,0.37956930013082735,0.1915879455219179,0.30423693583674283,[0.59871386 0.59061876 0.59061876 ... 0.45285452 0.4536019  0.4536019 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,P_Biofilm_Height,0.0,0.0
1298,combinatoric,LGBMRegressor,0.13610040647166743,0.1143815245324899,0.33053001143451466,0.37956930013082735,0.1915879455219179,0.30423693583674283,[0.59871386 0.59061876 0.59061876 ... 0.45285452 0.4536019  0.4536019 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,P_Biofilm_Volume,0.0,0.0
1298,combinatoric,LGBMRegressor,0.13610040647166743,0.1143815245324899,0.33053001143451466,0.37956930013082735,0.1915879455219179,0.30423693583674283,[0.59871386 0.59061876 0.59061876 ... 0.45285452 0.4536019  0.4536019 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,P_Biofilm_SubstratumCoverage,0.0,0.0
1298,combinatoric,LGBMRegressor,0.13610040647166743,0.1143815245324899,0.33053001143451466,0.37956930013082735,0.1915879455219179,0.30423693583674283,[0.59871386 0.59061876 0.59061876 ... 0.45285452 0.4536019  0.4536019 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,Modele,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,B_Biofilm_Roughness,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,B_Biofilm_Volume,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,P_Biofilm_Height,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,P_Biofilm_Volume,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_E.ce,combinatoric,LGBMRegressor,0.14310730341922995,0.10696637608900528,0.25938379081469365,0.17991750606746754,0.17626406165362515,0.22347337121681288,[0.60700554 0.50470003 0.50470003 ... 0.47107855 0.47107855 0.47107855],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,Modele,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,B_Biofilm_Roughness,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,B_Biofilm_Volume,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,P_Biofilm_Height,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,P_Biofilm_Volume,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_E.co,combinatoric,LGBMRegressor,0.20049400658515493,0.08854990148669561,0.5535360920266288,0.3689016059814573,0.2651196119280278,0.13682875869137368,[0.60837624 0.60837624 0.60837624 ... 0.39477839 0.3943658  0.3943658 ],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,Modele,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,B_Biofilm_Roughness,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,B_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,B_Biofilm_Volume,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,P_Biofilm_Height,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,P_Biofilm_Volume,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,P_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_S.au,combinatoric,LGBMRegressor,0.1333048128048754,0.19777504825982212,0.2551968688866158,0.45339436522677545,0.17779899315430053,0.19180604771818166,[0.961387   0.95791448 0.961387   ... 0.44436873 0.47023505 0.47023505],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,Modele,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,B_Biofilm_Roughness,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,B_Biofilm_Volume,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,P_Biofilm_Height,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,P_Biofilm_Volume,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1298_x_S.en,combinatoric,LGBMRegressor,0.1873964050908852,0.10373239708865738,0.4868686345754601,0.19398515256682367,0.2326551154042741,-0.6910470573456162,[0.39026897 0.36322706 0.39026897 ... 0.22767763 0.22849435 0.22767763],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,Modele,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,B_Biofilm_Roughness,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,B_Biofilm_SubstratumCoverage,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,B_Biofilm_Volume,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,P_Biofilm_Height,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,P_Biofilm_Volume,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,P_Biofilm_SubstratumCoverage,0.0,0.0
1339,combinatoric,LGBMRegressor,0.20378208105419662,0.26210615082967165,0.8363193456705187,2.000204838997891,0.2717541256802723,0.05865406852913013,[0.89018935 0.88304219 0.88304219 ... 0.63419212 0.63649039 0.63649039],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,Modele,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,B_Biofilm_Roughness,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,B_Biofilm_Volume,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,P_Biofilm_Height,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,P_Biofilm_Volume,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1339_x_E.ce,combinatoric,LGBMRegressor,0.22089072811201466,0.28606330101010335,0.8828157880375958,1.528908760747119,0.3047015549032559,-0.09474588918130644,[0.92773392 0.87796618 0.87796618 ... 0.69821036 0.69821036 0.69821036],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,Modele,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,B_Biofilm_Roughness,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,B_Biofilm_Volume,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,P_Biofilm_Height,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,P_Biofilm_Volume,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1339_x_E.co,combinatoric,LGBMRegressor,0.2979428335998759,0.2929949780324009,1.6461048154584887,2.5390229453769666,0.37335568804664626,-0.4472256830797712,[0.90686835 0.90686835 0.90686835 ... 0.74546674 0.74631194 0.74078068],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,Modele,0.0,0.0
1339_x_S.au,combinatoric,LGBMRegressor,0.23584414077811605,0.24177877558789368,0.6399691236517254,0.837653781782937,0.2931208899561674,-0.46979644741348525,[0.97566052 0.976015   0.97566052 ... 0.59030865 0.60977529 0.60977529],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,B_Biofilm_Roughness,0.0,0.0
1339_x_S.au,combinatoric,LGBMRegressor,0.23584414077811605,0.24177877558789368,0.6399691236517254,0.837653781782937,0.2931208899561674,-0.46979644741348525,[0.97566052 0.976015   0.97566052 ... 0.59030865 0.60977529 0.60977529],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,B_Biofilm_SubstratumCoverage,0.0,0.0
1339_x_S.au,combinatoric,LGBMRegressor,0.23584414077811605,0.24177877558789368,0.6399691236517254,0.837653781782937,0.2931208899561674,-0.46979644741348525,[0.97566052 0.976015   0.97566052 ... 0.59030865 0.60977529 0.60977529],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,B_Biofilm_Volume,0.0,0.0
1339_x_S.au,combinatoric,LGBMRegressor,0.23584414077811605,0.24177877558789368,0.6399691236517254,0.837653781782937,0.2931208899561674,-0.46979644741348525,[0.97566052 0.976015   0.97566052 ... 0.59030865 0.60977529 0.60977529],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,P_Biofilm_Height,0.0,0.0
